,datetime,MAG_K500
26543,,
26544,,
26545,,
26546,,
26547,,
26548,,
26549,,
26550,,
26551,,
26552,,
26553,,
26554,,
26555,,
26556,,
26557,,
26558,,
26559,,
26560,,
26561,,
26562,,
26563,,
26564,,
26565,,
26566,,
26567,,
26568,,
26569,,
26570,,
26571,,
26572,,
26573,,
26574,,
26575,,
26576,,
26577,,
26578,,
26579,,
26580,,
26581,,
26582,,
26583,,
26584,,
26585,,
26586,,
26587,,
26588,,
26589,,
26590,,
26591,,
26592,,
26593,,
26594,,
26595,,
26596,,
26597,,
26598,,
26599,,
26600,,
26601,,
26602,,
26603,,
26604,,
26605,,
26606,,
26607,,
26608,,
26609,,
26610,,
26611,,
26612,,
26613,,
26614,,
26615,,
26616,,
26617,,
26618,,
26619,,
26620,,
26621,,
26622,,
26623,,
26624,,
26625,,
26626,,
26627,,
26628,,
26629,,
26630,,
26631,,
26632,,
26633,,
26634,,
26635,,
26636,,
26637,,
26638,,
26639,,
26640,,
26641,,
26642,,
26643,,
26644,,
26645,,
26646,,
26647,,
26648,,
26649,,
26650,,
26651,,
26652,,
26653,,
26654,,
26655,,
26656,,
26657,,
26658,,
26659,,
26660,,
26661,,
26662,,
26663,,
26664,,
26665,,
26666,,
26667,,
26668,,
26669,,
26670,,
26671,,
26672,,
26673,,
26674,,
26675,,
26676,,
26677,,
26678,,
26679,,
26680,,
26681,,
26682,,
26683,,
26684,,
26685,,
26686,,
26687,,
26688,,
26689,,
26690,,
26691,,
26692,,
26693,,
26694,,
26695,,
26696,,
26697,,
26698,,
26699,,
26700,,
26701,,
26702,,
26703,,
26704,,
26705,,
26706,,
26707,,
26708,,
26709,,
26710,,
26711,,
26712,,
26713,,
26714,,
26715,,
26716,,
26717,,
26718,,
26719,,
26720,,
26721,,
26722,,
26723,,
26724,,
26725,,
26726,,
26727,,
26728,,
26729,,
26730,,
26731,,
26732,,
26733,,
26734,,
26735,,
26736,,
26737,,
26738,,
26739,,
26740,,
26741,,
26742,,
26743,,
26744,,
26745,,
26746,,
26747,,
26748,,
26749,,
26750,,
26751,,
26752,,
26753,,
26754,,
26755,,
26756,,
26757,,
26758,,
26759,,
26760,,
26761,,
26762,,
26763,,
26764,,
26765,,
26766,,
26767,,
26768,,
26769,,
26770,,
26771,,
26772,,
26773,,
26774,,
26775,,
26776,,
26777,,
26778,,
26779,,
26780,,
26781,,
26782,,
26783,,
26784,,
26785,,
26786,,
26787,,
26788,,
26789,,
26790,,
26791,,
26792,,
26793,,
26794,,
26795,,
26796,,
26797,,
26798,,
26799,,
26800,,
26801,,
26802,,
26803,,
26804,,
26805,,
26806,,
26807,,
26808,,
26809,,
26810,,
26811,,
26812,,
26813,,
26814,,
26815,,
26816,,
26817,,
26818,,
26819,,
26820,,
26821,,
26822,,
26823,,
26824,,
26825,,
26826,,
26827,,
26828,,
26829,,
26830,,
26831,,
26832,,
26833,,
26834,,
26835,,
26836,,
26837,,
26838,,
26839,,
26840,,
26841,,
26842,,
26843,,
26844,,
26845,,
26846,,
26847,,
26848,,
26849,,
26850,,
26851,,
26852,,
26853,,
26854,,
26855,,
26856,,
26857,,
26858,,
26859,,
26860,,
26861,,
26862,,
26863,,
26864,,
26865,,
26866,,
26867,,
26868,,
26869,,
26870,,
26871,,
26872,,
26873,,
26874,,
26875,,
26876,,
26877,,
26878,,
26879,,
26880,,
26881,,
26882,,
26883,,
26884,,
26885,,
26886,,
26887,,
26888,,
26889,,
26890,,
26891,,
26892,,
26893,,
26894,,
26895,,
26896,,
26897,,
26898,,
26899,,
26900,,
26901,,
26902,,
26903,,
26904,,
26905,,
26906,,
26907,,
26908,,
26909,,
26910,,
26911,,
26912,,
26913,,
26914,,
26915,,
26916,,
26917,,
26918,,
26919,,
26920,,
26921,,
26922,,
26923,,
26924,,
26925,,
26926,,
26927,,
26928,,
26929,,
26930,,
26931,,
26932,,
26933,,
26934,,
26935,,
26936,,
26937,,
26938,,
26939,,
26940,,
26941,,
26942,,
26943,,
26944,,
26945,,
26946,,
26947,,
26948,,
26949,,
26950,,
26951,,
26952,,
26953,,
26954,,
26955,,
26956,,
26957,,
26958,,
26959,,
26960,,
26961,,
26962,,
26963,,
26964,,
26965,,
26966,,
26967,,
26968,,
26969,,
26970,,
26971,,
26972,,
26973,,
26974,,
26975,,
26976,,
26977,,
26978,,
26979,,
26980,,
26981,,
26982,,
26983,,
26984,,
26985,,
26986,,
26987,,
26988,,
26989,,
26990,,
26991,,
26992,,
26993,,
26994,,
26995,,
26996,,
26997,,
26998,,
26999,,
27000,,
27001,,
27002,,
27003,,
27004,,
27005,,
27006,,
27007,,
27008,,
27009,,
27010,,
27011,,
27012,,
27013,,
27014,,
27015,,
27016,,
27017,,
27018,,
27019,,
27020,,
27021,,
27022,,
27023,,
27024,,
27025,,
27026,,
27027,,
27028,,
27029,,
27030,,
27031,,
27032,,
27033,,
27034,,
27035,,
27036,,
27037,,
27038,,
27039,,
27040,,
27041,,
27042,,
27043,,
27044,,
27045,,
27046,,
27047,,
27048,,
27049,,
27050,,
27051,,
27052,,
27053,,
27054,,
27055,,
27056,,
27057,,
27058,,
27059,,
27060,,
27061,,
27062,,
27063,,
27064,,
27065,,
27066,,
27067,,
27068,,
27069,,
27070,,
27071,,
27072,,
27073,,
27074,,
27075,,
27076,,
27077,,
27078,,
27079,,
27080,,
27081,,
27082,,
27083,,
27084,,
27085,,
27086,,
27087,,
27088,,
27089,,
27090,,
27091,,
27092,,
27093,,
27094,,
27095,,
27096,,
27097,,
27098,,
27099,,
27100,,
27101,,
27102,,
27103,,
27104,,
27105,,
27106,,
27107,,
27108,,
27109,,
27110,,
27111,,
27112,,
27113,,
27114,,
27115,,
27116,,
27117,,
27118,,
27119,,
27120,,
27121,,
27122,,
27123,,
27124,,
27125,,
27126,,
27127,,
27128,,
27129,,
27130,,
27131,,
27132,,
27133,,
27134,,
27135,,
27136,,
27137,,
27138,,
27139,,
27140,,
27141,,
27142,,
27143,,
27144,,
27145,,
27146,,
27147,,
27148,,
27149,,
27150,,
27151,,
27152,,
27153,,
27154,,
27155,,
27156,,
27157,,
27158,,
27159,,
27160,,
27161,,
27162,,
27163,,
27164,,
27165,,
27166,,
27167,,
27168,,
27169,,
27170,,
27171,,
27172,,
27173,,
27174,,
27175,,
27176,,
27177,,
27178,,
27179,,
27180,,
27181,,
27182,,
27183,,
27184,,
27185,,
27186,,
27187,,
27188,,
27189,,
27190,,
27191,,
27192,,
27193,,
27194,,
27195,,
27196,,
27197,,
27198,,
27199,,
27200,,
27201,,
27202,,
27203,,
27204,,
27205,,
27206,,
27207,,
27208,,
27209,,
27210,,
27211,,
27212,,
27213,,
27214,,
27215,,
27216,,
27217,,
27218,,
27219,,
27220,,
27221,,
27222,,
27223,,
27224,,
27225,,
27226,,
27227,,
27228,,
27229,,
27230,,
27231,,
27232,,
27233,,
27234,,
27235,,
27236,,
27237,,
27238,,
27239,,
27240,,
27241,,
27242,,
27243,,
27244,,
27245,,
27246,,
27247,,
27248,,
27249,,
27250,,
27251,,
27252,,
27253,,
27254,,
27255,,
27256,,
27257,,
27258,,
27259,,
27260,,
27261,,
27262,,
27263,,
27264,,
27265,,
27266,,
27267,,
27268,,
27269,,
27270,,
27271,,
27272,,
27273,,
27274,,
27275,,
27276,,
27277,,
27278,,
27279,,
27280,,
27281,,
27282,,
27283,,
27284,,
27285,,
27286,,
27287,,
27288,,
27289,,
27290,,
27291,,
27292,,
27293,,
27294,,
27295,,
27296,,
27297,,
27298,,
27299,,
27300,,
27301,,
27302,,
27303,,
27304,,
27305,,
27306,,
27307,,
27308,,
27309,,
27310,,
27311,,
27312,,
27313,,
27314,,
27315,,
27316,,
27317,,
27318,,
27319,,
27320,,
27321,,
27322,,
27323,,
27324,,
27325,,
27326,,
27327,,
27328,,
27329,,
27330,,
27331,,
27332,,
27333,,
27334,,
27335,,
27336,,
27337,,
27338,,
27339,,
27340,,
27341,,
27342,,
27343,,
27344,,
27345,,
27346,,
27347,,
27348,,
27349,,
27350,,
27351,,
27352,,
27353,,
27354,,
27355,,
27356,,
27357,,
27358,,
27359,,
27360,,
27361,,
27362,,
27363,,
27364,,
27365,,
27366,,
27367,,
27368,,
27369,,
27370,,
27371,,
27372,,
27373,,
27374,,
27375,,
27376,,
27377,,
27378,,
27379,,
27380,,
27381,,
27382,,
27383,,
27384,,
27385,,
27386,,
27387,,
27388,,
27389,,
27390,,
27391,,
27392,,
27393,,
27394,,
27395,,
27396,,
27397,,
27398,,
27399,,
27400,,
27401,,
27402,,
27403,,
27404,,
27405,,
27406,,
27407,,
27408,,
27409,,
27410,,
27411,,
27412,,
27413,,
27414,,
27415,,
27416,,
27417,,
27418,,
27419,,
27420,,
27421,,
27422,,
27423,,
27424,,
27425,,
27426,,
27427,,
27428,,
27429,,
27430,,
27431,,
27432,,
27433,,
27434,,
27435,,
27436,,
27437,,
27438,,
27439,,
27440,,
27441,,
27442,,
27443,,
27444,,
27445,,
27446,,
27447,,
27448,,
27449,,
27450,,
27451,,
27452,,
27453,,
27454,,
27455,,
27456,,
27457,,
27458,,
27459,,
27460,,
27461,,
27462,,
27463,,
27464,,
27465,,
27466,,
27467,,
27468,,
27469,,
27470,,
27471,,
27472,,
27473,,
27474,,
27475,,
27476,,
27477,,
27478,,
27479,,
27480,,
27481,,
27482,,
27483,,
27484,,
27485,,
27486,,
27487,,
27488,,
27489,,
27490,,
27491,,
27492,,
27493,,
27494,,
27495,,
27496,,
27497,,
27498,,
27499,,
27500,,
27501,,
27502,,
27503,,
27504,,
27505,,
27506,,
27507,,
27508,,
27509,,
27510,,
27511,,
27512,,
27513,,
27514,,
27515,,
27516,,
27517,,
27518,,
27519,,
27520,,
27521,,
27522,,
27523,,
27524,,
27525,,
27526,,
27527,,
27528,,
27529,,
27530,,
27531,,
27532,,
27533,,
27534,,
27535,,
27536,,
27537,,
27538,,
27539,,
27540,,
27541,,
27542,,
27543,,
27544,,
27545,,
27546,,
27547,,
27548,,
27549,,
27550,,
27551,,
27552,,
27553,,
27554,,
27555,,
27556,,
27557,,
27558,,
27559,,
27560,,
27561,,
27562,,
27563,,
27564,,
27565,,
27566,,
27567,,
27568,,
27569,,
27570,,
27571,,
27572,,
27573,,
27574,,
27575,,
27576,,
27577,,
27578,,
27579,,
27580,,
27581,,
27582,,
27583,,
27584,,
27585,,
27586,,
27587,,
27588,,
27589,,
27590,,
27591,,
27592,,
27593,,
27594,,
27595,,
27596,,
27597,,
27598,,
27599,,
27600,,
27601,,
27602,,
27603,,
27604,,
27605,,
27606,,
27607,,
27608,,
27609,,
27610,,
27611,,
27612,,
27613,,
27614,,
27615,,
27616,,
27617,,
27618,,
27619,,
27620,,
27621,,
27622,,
27623,,
27624,,
27625,,
27626,,
27627,,
27628,,
27629,,
27630,,
27631,,
27632,,
27633,,
27634,,
27635,,
27636,,
27637,,
27638,,
27639,,
27640,,
27641,,
27642,,
27643,,
27644,,
27645,,
27646,,
27647,,
27648,,
27649,,
27650,,
27651,,
27652,,
27653,,
27654,,
27655,,
27656,,
27657,,
27658,,
27659,,
27660,,
27661,,
27662,,
27663,,
27664,,
27665,,
27666,,
27667,,
27668,,
27669,,
27670,,
27671,,
27672,,
27673,,
27674,,
27675,,
27676,,
27677,,
27678,,
27679,,
27680,,
27681,,
27682,,
27683,,
27684,,
27685,,
27686,,
27687,,
27688,,
27689,,
27690,,
27691,,
27692,,
27693,,
27694,,
27695,,
27696,,
27697,,
27698,,
27699,,
27700,,
27701,,
27702,,
27703,,
27704,,
27705,,
27706,,
27707,,
27708,,
27709,,
27710,,
27711,,
27712,,
27713,,
27714,,
27715,,
27716,,
27717,,
27718,,
27719,,
27720,,
27721,,
27722,,
27723,,
27724,,
27725,,
27726,,
27727,,
27728,,
27729,,
27730,,
27731,,
27732,,
27733,,
27734,,
27735,,
27736,,
27737,,
27738,,
27739,,
27740,,
27741,,
27742,,
27743,,
27744,,
27745,,
27746,,
27747,,
27748,,
27749,,
27750,,
27751,,
27752,,
27753,,
27754,,
27755,,
27756,,
27757,,
27758,,
27759,,
27760,,
27761,,
27762,,
27763,,
27764,,
27765,,
27766,,
27767,,
27768,,
27769,,
27770,,
27771,,
27772,,
27773,,
27774,,
27775,,
27776,,
27777,,
27778,,
27779,,
27780,,
27781,,
27782,,
27783,,
27784,,
27785,,
27786,,
27787,,
27788,,
27789,,
27790,,
27791,,
27792,,
27793,,
27794,,
27795,,
27796,,
27797,,
27798,,
27799,,
27800,,
27801,,
27802,,
27803,,
27804,,
27805,,
27806,,
27807,,
27808,,
27809,,
27810,,
27811,,
27812,,
27813,,
27814,,
27815,,
27816,,
27817,,
27818,,
27819,,
27820,,
27821,,
27822,,
27823,,
27824,,
27825,,
27826,,
27827,,
27828,,
27829,,
27830,,
27831,,
27832,,
27833,,
27834,,
27835,,
27836,,
27837,,
27838,,
27839,,
27840,,
27841,,
27842,,
27843,,
27844,,
27845,,
27846,,
27847,,
27848,,
27849,,
27850,,
27851,,
27852,,
27853,,
27854,,
27855,,
27856,,
27857,,
27858,,
27859,,
27860,,
27861,,
27862,,
27863,,
27864,,
27865,,
27866,,
27867,,
27868,,
27869,,
27870,,
27871,,
27872,,
27873,,
27874,,
27875,,
27876,,
27877,,
27878,,
27879,,
27880,,
27881,,
27882,,
27883,,
27884,,
27885,,
27886,,
27887,,
27888,,
27889,,
27890,,
27891,,
27892,,
27893,,
27894,,
27895,,
27896,,
27897,,
27898,,
27899,,
27900,,
27901,,
27902,,
27903,,
27904,,
27905,,
27906,,
27907,,
27908,,
27909,,
27910,,
27911,,
27912,,
27913,,
27914,,
27915,,
27916,,
27917,,
27918,,
27919,,
27920,,
27921,,
27922,,
27923,,
27924,,
27925,,
27926,,
27927,,
27928,,
27929,,
27930,,
27931,,
27932,,
27933,,
27934,,
27935,,
27936,,
27937,,
27938,,
27939,,
27940,,
27941,,
27942,,
27943,,
27944,,
27945,,
27946,,
27947,,
27948,,
27949,,
27950,,
27951,,
27952,,
27953,,
27954,,
27955,,
27956,,
27957,,
27958,,
27959,,
27960,,
27961,,
27962,,
27963,,
27964,,
27965,,
27966,,
27967,,
27968,,
27969,,
27970,,
27971,,
27972,,
27973,,
27974,,
27975,,
27976,,
27977,,
27978,,
27979,,
27980,,
27981,,
27982,,
27983,,
27984,,
27985,,
27986,,
27987,,
27988,,
27989,,
27990,,
27991,,
27992,,
27993,,
27994,,
27995,,
27996,,
27997,,
27998,,
27999,,
28000,,
28001,,
28002,,
28003,,
28004,,
28005,,
28006,,
28007,,
28008,,
28009,,
28010,,
28011,,
28012,,
28013,,
28014,,
28015,,
28016,,
28017,,
28018,,
28019,,
28020,,
28021,,
28022,,
28023,,
28024,,
28025,,
28026,,
28027,,
28028,,
28029,,
28030,,
28031,,
28032,,
28033,,
28034,,
28035,,
28036,,
28037,,
28038,,
28039,,
28040,,
28041,,
28042,,
28043,,
28044,,
28045,,
28046,,
28047,,
28048,,
28049,,
28050,,
28051,,
28052,,
28053,,
28054,,
28055,,
28056,,
28057,,
28058,,
28059,,
28060,,
28061,,
28062,,
28063,,
28064,,
28065,,
28066,,
28067,,
28068,,
28069,,
28070,,
28071,,
28072,,
28073,,
28074,,
28075,,
28076,,
28077,,
28078,,
28079,,
28080,,
28081,,
28082,,
28083,,
28084,,
28085,,
28086,,
28087,,
28088,,
28089,,
28090,,
28091,,
28092,,
28093,,
28094,,
28095,,
28096,,
28097,,
28098,,
28099,,
28100,,
28101,,
28102,,
28103,,
28104,,
28105,,
28106,,
28107,,
28108,,
28109,,
28110,,
28111,,
28112,,
28113,,
28114,,
28115,,
28116,,
28117,,
28118,,
28119,,
28120,,
28121,,
28122,,
28123,,
28124,,
28125,,
28126,,
28127,,
28128,,
28129,,
28130,,
28131,,
28132,,
28133,,
28134,,
28135,,
28136,,
28137,,
28138,,
28139,,
28140,,
28141,,
28142,,
28143,,
28144,,
28145,,
28146,,
28147,,
28148,,
28149,,
28150,,
28151,,
28152,,
28153,,
28154,,
28155,,
28156,,
28157,,
28158,,
28159,,
28160,,
28161,,
28162,,
28163,,
28164,,
28165,,
28166,,
28167,,
28168,,
28169,,
28170,,
28171,,
28172,,
28173,,
28174,,
28175,,
28176,,
28177,,
28178,,
28179,,
28180,,
28181,,
28182,,
28183,,
28184,,
28185,,
28186,,
28187,,
28188,,
28189,,
28190,,
28191,,
28192,,
28193,,
28194,,
28195,,
28196,,
28197,,
28198,,
28199,,
28200,,
28201,,
28202,,
28203,,
28204,,
28205,,
28206,,
28207,,
28208,,
28209,,
28210,,
28211,,
28212,,
28213,,
28214,,
28215,,
28216,,
28217,,
28218,,
28219,,
28220,,
28221,,
28222,,
28223,,
28224,,
28225,,
28226,,
28227,,
28228,,
28229,,
28230,,
28231,,
28232,,
28233,,
28234,,
28235,,
28236,,
28237,,
28238,,
28239,,
28240,,
28241,,
28242,,
28243,,
28244,,
28245,,
28246,,
28247,,
28248,,
28249,,
28250,,
28251,,
28252,,
28253,,
28254,,
28255,,
28256,,
28257,,
28258,,
28259,,
28260,,
28261,,
28262,,
28263,,
28264,,
28265,,
28266,,
28267,,
28268,,
28269,,
28270,,
28271,,
28272,,
28273,,
28274,,
28275,,
28276,,
28277,,
28278,,
28279,,
28280,,
28281,,
28282,,
28283,,
28284,,
28285,,
28286,,
28287,,
28288,,
28289,,
28290,,
28291,,
28292,,
28293,,
28294,,
28295,,
28296,,
28297,,
28298,,
28299,,
28300,,
28301,,
28302,,
28303,,
28304,,
28305,,
28306,,
28307,,
28308,,
28309,,
28310,,
28311,,
28312,,
28313,,
28314,,
28315,,
28316,,
28317,,
28318,,
28319,,
28320,,
28321,,
28322,,
28323,,
28324,,
28325,,
28326,,
28327,,
28328,,
28329,,
28330,,
28331,,
28332,,
28333,,
28334,,
28335,,
28336,,
28337,,
28338,,
28339,,
28340,,
28341,,
28342,,
28343,,
28344,,
28345,,
28346,,
28347,,
28348,,
28349,,
28350,,
28351,,
28352,,
28353,,
28354,,
28355,,
28356,,
28357,,
28358,,
28359,,
28360,,
28361,,
28362,,
28363,,
28364,,
28365,,
28366,,
28367,,
28368,,
28369,,
28370,,
28371,,
28372,,
28373,,
28374,,
28375,,
28376,,
28377,,
28378,,
28379,,
28380,,
28381,,
28382,,
28383,,
28384,,
28385,,
28386,,
28387,,
28388,,
28389,,
28390,,
28391,,
28392,,
28393,,
28394,,
28395,,
28396,,
28397,,
28398,,
28399,,
28400,,
28401,,
28402,,
28403,,
28404,,
28405,,
28406,,
28407,,
28408,,
28409,,
28410,,
28411,,
28412,,
28413,,
28414,,
28415,,
28416,,
28417,,
28418,,
28419,,
28420,,
28421,,
28422,,
28423,,
28424,,
28425,,
28426,,
28427,,
28428,,
28429,,
28430,,
28431,,
28432,,
28433,,
28434,,
28435,,
28436,,
28437,,
28438,,
28439,,
28440,,
28441,,
28442,,
28443,,
28444,,
28445,,
28446,,
28447,,
28448,,
28449,,
28450,,
28451,,
28452,,
28453,,
28454,,
28455,,
28456,,
28457,,
28458,,
28459,,
28460,,
28461,,
28462,,
28463,,
28464,,
28465,,
28466,,
28467,,
28468,,
28469,,
28470,,
28471,,
28472,,
28473,,
28474,,
28475,,
28476,,
28477,,
28478,,
28479,,
28480,,
28481,,
28482,,
28483,,
28484,,
28485,,
28486,,
28487,,
28488,,
28489,,
28490,,
28491,,
28492,,
28493,,
28494,,
28495,,
28496,,
28497,,
28498,,
28499,,
28500,,
28501,,
28502,,
28503,,
28504,,
28505,,
28506,,
28507,,
28508,,
28509,,
28510,,
28511,,
28512,,
28513,,
28514,,
28515,,
28516,,
28517,,
28518,,
28519,,
28520,,
28521,,
28522,,
28523,,
28524,,
28525,,
28526,,
28527,,
28528,,
28529,,
28530,,
28531,,
28532,,
28533,,
28534,,
28535,,
28536,,
28537,,
28538,,
28539,,
28540,,
28541,,
28542,,
28543,,
28544,,
28545,,
28546,,
28547,,
28548,,
28549,,
28550,,
28551,,
28552,,
28553,,
28554,,
28555,,
28556,,
28557,,
28558,,
28559,,
28560,,
28561,,
28562,,
28563,,
28564,,
28565,,
28566,,
28567,,
28568,,
28569,,
28570,,
28571,,
28572,,
28573,,
28574,,
28575,,
28576,,
28577,,
28578,,
28579,,
28580,,
28581,,
28582,,
28583,,
28584,,
28585,,
28586,,
28587,,
28588,,
28589,,
28590,,
28591,,
28592,,
28593,,
28594,,
28595,,
28596,,
28597,,
28598,,
28599,,
28600,,
28601,,
28602,,
28603,,
28604,,
28605,,
28606,,
28607,,
28608,,
28609,,
28610,,
28611,,
28612,,
28613,,
28614,,
28615,,
28616,,
28617,,
28618,,
28619,,
28620,,
28621,,
28622,,
28623,,
28624,,
28625,2021-06-19 23:18:35+00:00,37.279754212514156
28626,2021-06-19 23:18:36+00:00,37.34590111289661
28627,2021-06-19 23:18:37+00:00,37.41226351848007
28628,2021-06-19 23:18:38+00:00,37.47789116505836
28629,2021-06-19 23:18:39+00:00,37.54372716649539
28630,2021-06-19 23:18:40+00:00,37.61001355085655
28631,2021-06-19 23:18:41+00:00,37.67635079134172
28632,2021-06-19 23:18:42+00:00,37.74161461641964
28633,2021-06-19 23:18:43+00:00,37.80683081950355
28634,2021-06-19 23:18:44+00:00,37.871694800734474
28635,2021-06-19 23:18:45+00:00,37.93661741566356
28636,2021-06-19 23:18:46+00:00,38.00130385532798
28637,2021-06-19 23:18:47+00:00,38.066046096012734
28638,2021-06-19 23:18:48+00:00,38.130842112824055
28639,2021-06-19 23:18:49+00:00,38.19553519417309
28640,2021-06-19 23:18:50+00:00,38.259905966874896
28641,2021-06-19 23:18:51+00:00,38.3246691849365
28642,2021-06-19 23:18:52+00:00,38.38959969307237
28643,2021-06-19 23:18:53+00:00,38.45448257921423
28644,2021-06-19 23:18:54+00:00,38.51931784336207
28645,2021-06-19 23:18:55+00:00,38.5841054855159
28646,2021-06-19 23:18:56+00:00,38.64884550567571
28647,2021-06-19 23:18:57+00:00,38.713351325715294
28648,2021-06-19 23:18:58+00:00,38.7769336603549
28649,2021-06-19 23:18:59+00:00,38.84073036457084
28650,2021-06-19 23:19:00+00:00,38.9049698209627
28651,2021-06-19 23:19:01+00:00,38.96934371010415
28652,2021-06-19 23:19:02+00:00,39.03366997725159
28653,2021-06-19 23:19:03+00:00,39.09794862240502
28654,2021-06-19 23:19:04+00:00,39.16217964556442
28655,2021-06-19 23:19:05+00:00,39.226363046729816
28656,2021-06-19 23:19:06+00:00,39.29072015183027
28657,2021-06-19 23:19:07+00:00,39.3547497519297
28658,2021-06-19 23:19:08+00:00,39.41916238282692
28659,2021-06-19 23:19:09+00:00,39.48361616470366
28660,2021-06-19 23:19:10+00:00,39.548109490817836
28661,2021-06-19 23:19:11+00:00,39.61248846957571
28662,2021-06-19 23:19:12+00:00,39.67690426759317
28663,2021-06-19 23:19:13+00:00,39.74127244361662
28664,2021-06-19 23:19:14+00:00,39.80559299764606
28665,2021-06-19 23:19:15+00:00,39.86986592968148
28666,2021-06-19 23:19:16+00:00,39.93400679846927
28667,2021-06-19 23:19:17+00:00,39.998014093897666
28668,2021-06-19 23:19:18+00:00,40.06188626439968
28669,2021-06-19 23:19:19+00:00,40.12589763551348
28670,2021-06-19 23:19:20+00:00,40.18977196570852
28671,2021-06-19 23:19:21+00:00,40.2541768431822
28672,2021-06-19 23:19:22+00:00,40.318225890640754
28673,2021-06-19 23:19:23+00:00,40.382227316105286
28674,2021-06-19 23:19:24+00:00,40.445887208993305
28675,2021-06-19 23:19:25+00:00,40.509499479887324
28676,2021-06-19 23:19:26+00:00,40.5728737323709
28677,2021-06-19 23:19:27+00:00,40.635971511233244
28678,2021-06-19 23:19:28+00:00,40.69902166810156
28679,2021-06-19 23:19:29+00:00,40.762024202975866
28680,2021-06-19 23:19:30+00:00,40.82497911585616
28681,2021-06-19 23:19:31+00:00,40.88788640674243
28682,2021-06-19 23:19:32+00:00,40.95097492726191
28683,2021-06-19 23:19:33+00:00,41.01420622220378
28684,2021-06-19 23:19:34+00:00,41.07751778661604
28685,2021-06-19 23:19:35+00:00,41.140559564183555
28686,2021-06-19 23:19:36+00:00,41.20362246255651
28687,2021-06-19 23:19:37+00:00,41.266941114631784
28688,2021-06-19 23:19:38+00:00,41.33001804553582
28689,2021-06-19 23:19:39+00:00,41.39280947848049
28690,2021-06-19 23:19:40+00:00,41.45544983663217
28691,2021-06-19 23:19:41+00:00,41.517242064439586
28692,2021-06-19 23:19:42+00:00,41.57618533531565
28693,2021-06-19 23:19:43+00:00,41.634810853046275
28694,2021-06-19 23:23:56+00:00,41.69263655774275
28695,2021-06-19 23:23:57+00:00,41.73803633686325
28696,2021-06-19 23:23:58+00:00,41.78167363067842
28697,2021-06-19 23:23:59+00:00,41.824741713899286
28698,2021-06-19 23:24:00+00:00,41.86688346945005
28699,2021-06-19 23:24:01+00:00,41.90724623654968
28700,2021-06-19 23:24:02+00:00,41.946846862189474
28701,2021-06-19 23:24:03+00:00,41.98533319517332
28702,2021-06-19 23:24:04+00:00,42.02315339770714
28703,2021-06-19 23:24:05+00:00,42.05893737231565
28704,2021-06-19 23:24:06+00:00,42.09342639813656
28705,2021-06-19 23:24:07+00:00,42.12784039253594
28706,2021-06-19 23:24:08+00:00,42.1614909851983
28707,2021-06-19 23:24:09+00:00,42.19407278293508
28708,2021-06-19 23:24:10+00:00,42.22663698441043
28709,2021-06-19 23:24:11+00:00,42.25843049893937
28710,2021-06-19 23:24:12+00:00,42.28921672689701
28711,2021-06-19 23:24:13+00:00,42.324988841393655
28712,2021-06-19 23:24:14+00:00,42.358175018012965
28713,2021-06-19 23:24:15+00:00,42.39290164699795
